unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,status_notes_1,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district,year,month,month_name,day_of_week,hour,resolution_days
617708,2010-03-11 09:36:56+00:00,2010-03-11 10:11:23+00:00,2010-03-11 10:11:23+00:00,Closed,Case Transferred - Psr 360048,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 360048,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,3,Mar,Thursday,9,0.02392361111111111
1383277,2012-09-05 09:00:46+00:00,2012-09-06 02:04:53+00:00,2012-09-06 02:04:53+00:00,Closed,Case Transferred - Psr 417656,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - psr 417656,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,9,Sep,Wednesday,9,0.7111921296296296
1381703,2012-09-04 05:59:12+00:00,2012-09-06 09:33:43+00:00,2012-09-06 09:33:43+00:00,Closed,Case Transferred - Psr 417617,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - psr 417617,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,9,Sep,Tuesday,5,2.1489699074074076
1403544,2012-09-10 07:16:52+00:00,2012-09-11 03:06:43+00:00,2012-09-11 03:06:43+00:00,Closed,Case Transferred - Psr 417967,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 417967,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,9,Sep,Monday,7,0.8262847222222223
580681,2010-01-13 01:25:05+00:00,2010-01-15 12:36:00+00:00,2010-01-15 12:36:00+00:00,Closed,Case Transferred - 355147,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 355147,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,1,Jan,Wednesday,1,2.465914351851852
578097,2010-01-09 01:55:39+00:00,2010-01-12 01:47:11+00:00,2010-01-12 01:47:11+00:00,Closed,Case Transferred - Psr 354830,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 354830,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,1,Jan,Saturday,1,2.9941203703703705
590269,2010-01-28 10:16:37+00:00,2010-01-29 09:12:20+00:00,2010-01-29 09:12:20+00:00,Closed,Case Transferred - 356255,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 356255,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,1,Jan,Thursday,10,0.9553587962962963
1158050,2012-07-01 06:01:03+00:00,2012-07-05 01:27:57+00:00,2012-07-05 01:27:57+00:00,Closed,Case Transferred - 412994,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 412994,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,7,Jul,Sunday,6,3.810347222222222
564701,2009-12-17 11:13:30+00:00,2009-12-18 10:39:02+00:00,2009-12-18 10:39:02+00:00,Closed,Case Transferred - Psr 352911,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 352911,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2009,12,Dec,Thursday,11,0.9760648148148148
570938,2009-12-29 11:39:48+00:00,2009-12-30 10:48:48+00:00,2009-12-30 10:48:48+00:00,Closed,Case Transferred - Psr 353937,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 353937,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,12,Dec,Tuesday,11,0.9645833333333333
4815141,2015-06-09 05:24:23+00:00,2015-06-18 10:49:04+00:00,2015-06-18 10:49:04+00:00,Closed,Case Transferred - 477209,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 477209,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2015,6,Jun,Tuesday,5,9.225474537037037
5845140,2016-05-09 02:40:52+00:00,2016-05-12 09:44:45+00:00,2016-05-12 09:44:45+00:00,Closed,Case Transferred,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2016,5,May,Monday,2,3.294363425925926
7194417,2017-05-27 02:00:47+00:00,2017-08-07 01:36:46+00:00,2017-08-07 01:36:46+00:00,Closed,Case Transferred - Follow Up With Mcs If Desired.,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - Follow up with MCS if desired.,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2017,5,May,Saturday,2,71.98332175925925
11136470,2019-07-16 12:07:00+00:00,2019-07-23 12:03:20+00:00,2019-07-23 12:03:20+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2019,7,Jul,Tuesday,12,6.9974537037037035
550810,2009-11-23 07:35:52+00:00,2009-11-24 12:01:39+00:00,2009-11-24 12:01:39+00:00,Closed,Case Transferred - 350851,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 350851,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,11,Nov,Monday,7,1.1845717592592593
1145235,2012-06-13 07:58:59+00:00,2012-06-22 02:43:31+00:00,2012-06-22 02:43:31+00:00,Closed,Case Transferred - Psr #412119,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR #412119,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,6,Jun,Wednesday,7,8.780925925925926
1138917,2012-06-04 11:59:09+00:00,2012-06-08 11:22:02+00:00,2012-06-08 11:22:02+00:00,Closed,Case Transferred - 411111,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 411111,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,6,Jun,Monday,11,3.974224537037037
1095706,2012-03-31 08:53:10+00:00,2012-04-02 11:09:28+00:00,2012-04-02 11:09:28+00:00,Closed,Case Transferred - # 407268,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - # 407268,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,3,Mar,Saturday,8,2.0946527777777777
1124503,2012-05-15 08:09:24+00:00,2012-05-15 02:38:51+00:00,2012-05-15 02:38:51+00:00,Closed,Case Transferred - 409712,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 409712,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,5,May,Tuesday,8,0.0
4848082,2015-06-23 09:48:29+00:00,2015-06-25 12:09:24+00:00,2015-06-25 12:09:24+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,6,Jun,Tuesday,9,2.0978587962962965
1107559,2012-04-18 09:41:22+00:00,2012-04-18 03:14:03+00:00,2012-04-18 03:14:03+00:00,Closed,Case Transferred - To Psr #408267,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - to psr #408267,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,4,Apr,Wednesday,9,0.0
1137243,2012-06-02 12:24:04+00:00,2012-06-06 12:21:26+00:00,2012-06-06 12:21:26+00:00,Closed,Case Transferred - To Psr #410990,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - to psr #410990,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,6,Jun,Saturday,12,3.998171296296296
1117448,2012-05-03 04:52:14+00:00,2012-05-04 10:34:29+00:00,2012-05-04 10:34:29+00:00,Closed,Case Transferred - 409183,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 409183,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,5,May,Thursday,4,1.237673611111111
1083194,2012-03-12 11:53:47+00:00,2012-03-15 11:11:24+00:00,2012-03-15 11:11:24+00:00,Closed,Case Transferred - Psr 406275,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 406275,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,3,Mar,Monday,11,2.9705671296296297
1057718,2012-02-03 04:16:08+00:00,2012-02-06 01:58:27+00:00,2012-02-06 01:58:27+00:00,Closed,Case Transferred - # 404132,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - # 404132,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,2,Feb,Friday,4,2.904386574074074
1037600,2012-01-06 11:09:52+00:00,2012-01-10 11:52:15+00:00,2012-01-10 11:52:15+00:00,Closed,Case Transferred - Psr 402446,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 402446,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,1,Jan,Friday,11,4.02943287037037
979000,2011-10-07 02:01:31+00:00,2011-10-11 02:00:10+00:00,2011-10-11 02:00:10+00:00,Closed,Case Transferred - 397445,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 397445,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,10,Oct,Friday,2,3.9990625
986874,2011-10-19 01:43:32+00:00,2011-10-20 03:30:57+00:00,2011-10-20 03:30:57+00:00,Closed,Case Transferred - Psr 398123,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 398123,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,10,Oct,Wednesday,1,1.0745949074074075
928074,2011-07-26 06:43:15+00:00,2011-07-27 11:20:20+00:00,2011-07-27 11:20:20+00:00,Closed,Case Transferred - # 392970,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - # 392970,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,7,Jul,Tuesday,6,1.1924189814814814
948008,2011-08-25 01:55:28+00:00,2011-08-25 04:03:15+00:00,2011-08-25 04:03:15+00:00,Closed,Case Transferred - # 394773,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - # 394773,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,8,Aug,Thursday,1,0.08873842592592593
8086884,2017-10-01 11:42:49+00:00,2020-03-06 05:31:05+00:00,2020-03-06 05:31:05+00:00,Closed,Case Transferred - Transferred To Muni Passenger Services,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - Transferred to Muni Passenger Services,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2017,10,Oct,Sunday,11,886.7418518518518
7606800,2017-09-07 05:45:32+00:00,2017-09-26 09:43:00+00:00,2017-09-26 09:43:00+00:00,Closed,Case Transferred - Follow Up With Mcs If Desired. Jams,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - Follow up with MCS if desired. JAMS,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2017,9,Sep,Thursday,5,19.16490740740741
6539681,2016-11-16 07:30:51+00:00,2016-11-21 11:31:44+00:00,2016-11-21 11:31:44+00:00,Closed,Case Transferred,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2016,11,Nov,Wednesday,7,5.167280092592593
11829184,2019-12-17 01:41:00+00:00,2019-12-19 04:23:06+00:00,2019-12-19 04:23:06+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2019,12,Dec,Tuesday,1,2.1125694444444445
11747899,2019-11-28 03:22:26+00:00,2019-12-02 01:43:03+00:00,2019-12-02 01:43:03+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,11,Nov,Thursday,3,3.9309837962962964
3303645,2014-01-24 01:32:27+00:00,2014-01-28 10:58:08+00:00,2014-01-28 10:58:08+00:00,Closed,Case Transferred - To Psr #447564,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - to PSR #447564,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2014,1,Jan,Friday,1,4.392835648148148
480057,2009-08-03 05:44:59+00:00,2009-08-04 09:24:49+00:00,2009-08-04 09:24:49+00:00,Closed,Case Transferred - # 341803,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - # 341803,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,8,Aug,Monday,5,1.152662037037037
510769,2009-09-23 05:46:34+00:00,2009-09-24 01:17:11+00:00,2009-09-24 01:17:11+00:00,Closed,Case Transferred - Psr 345932,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 345932,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,9,Sep,Wednesday,5,0.8129282407407408
10675616,2019-04-02 09:09:57+00:00,2019-04-04 04:23:06+00:00,2019-04-04 04:23:06+00:00,Closed,Case Transferred - Customer May Follow Up With Muni Customer Service If Desired At 415.701.5649 Or Municustomerservice@Sfmta.Com,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2019,4,Apr,Tuesday,9,1.8007986111111112
710201,2010-08-09 05:23:59+00:00,2010-08-10 10:29:10+00:00,2010-08-10 10:29:10+00:00,Closed,Case Transferred - # 371145,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - # 371145,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,8,Aug,Monday,5,1.2119328703703705
3139688,2013-12-06 05:07:17+00:00,2013-12-09 01:53:08+00:00,2013-12-09 01:53:08+00:00,Closed,Case Transferred - To Muni Psr #444833,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - to muni psr #444833,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2013,12,Dec,Friday,5,2.865173611111111
4333221,2014-12-25 03:06:58+00:00,2015-01-02 01:48:35+00:00,2015-01-02 01:48:35+00:00,Closed,Case Transferred - To Psr #466749,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - to PSR #466749,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2014,12,Dec,Thursday,3,7.945567129629629
3105246,2013-11-26 11:14:56+00:00,2013-12-02 02:35:56+00:00,2013-12-02 02:35:56+00:00,Closed,Case Transferred - Psr # 444264,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - psr # 444264,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2013,11,Nov,Tuesday,11,5.639583333333333
8682335,2018-02-26 07:40:08+00:00,2018-03-19 12:39:00+00:00,2018-03-19 12:39:00+00:00,Closed,Case Resolved,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Resolved,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2018,2,Feb,Monday,7,21.207546296296297
476368,2009-07-27 05:27:09+00:00,2009-07-28 09:37:32+00:00,2009-07-28 09:37:32+00:00,Closed,Case Transferred - 341301,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 341301,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2009,7,Jul,Monday,5,1.1738773148148147
8572986,2018-01-30 09:01:40+00:00,2020-03-06 05:31:07+00:00,2020-03-06 05:31:07+00:00,Closed,Case Transferred - Transferred To Muni Passenger Services,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred - Transferred to Muni Passenger Services,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2018,1,Jan,Tuesday,9,765.8537847222223
6657698,2016-12-23 05:20:07+00:00,2016-12-30 01:06:36+00:00,2016-12-30 01:06:36+00:00,Closed,Case Transferred,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2016,12,Dec,Friday,5,6.823946759259259
4863612,2015-06-29 09:38:35+00:00,2015-06-30 10:48:24+00:00,2015-06-30 10:48:24+00:00,Closed,Case Transferred,Ssp - Mta Feedback Queue,Muni Feedback,Muni  - Conduct_Inattentiveness_Negligence,Case Transferred,Not associated with a specific address,,None,"(0.0, 0.0)",Web,,0.0,0.0,,2015,6,Jun,Monday,9,1.0484837962962963
1008163,2011-11-20 10:34:07+00:00,2011-11-22 11:10:04+00:00,2011-11-22 11:10:04+00:00,Closed,Case Transferred - Psr 400078,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 400078,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,11,Nov,Sunday,10,2.0249652777777776
992824,2011-10-28 10:16:47+00:00,2011-10-28 03:32:57+00:00,2011-10-28 03:32:57+00:00,Closed,Case Transferred - Psr 398640,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 398640,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,10,Oct,Friday,10,0.0
984771,2011-10-16 09:27:24+00:00,2011-10-18 01:18:10+00:00,2011-10-18 01:18:10+00:00,Closed,Case Transferred - Psr 397949,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - PSR 397949,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2011,10,Oct,Sunday,9,1.6602546296296297
1426789,2012-09-15 07:29:09+00:00,2012-09-19 08:43:29+00:00,2012-09-19 08:43:29+00:00,Closed,Case Transferred - Psr 418395,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - psr 418395,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,9,Sep,Saturday,7,4.051620370370371
1429704,2012-09-15 10:54:07+00:00,2012-09-19 10:51:14+00:00,2012-09-19 10:51:14+00:00,Closed,Case Transferred - Psr 418427,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - psr 418427,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,9,Sep,Saturday,10,3.9979976851851853
600320,2010-02-11 12:14:24+00:00,2010-02-16 11:10:02+00:00,2010-02-16 11:10:02+00:00,Closed,Case Transferred - To Psr #357729,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - to psr #357729,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,2,Feb,Thursday,12,4.9553009259259255
590180,2010-01-28 08:56:49+00:00,2010-01-29 09:32:19+00:00,2010-01-29 09:32:19+00:00,Closed,Case Transferred - 356269,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - 356269,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2010,1,Jan,Thursday,8,1.0246527777777779
1160310,2012-07-04 08:43:27+00:00,2012-07-09 11:50:29+00:00,2012-07-09 11:50:29+00:00,Closed,Case Transferred - To Psr #413208,Muni Work Queue,Muni Feedback,Muni - Conduct_Inattentiveness_Negligence,Case Transferred - to psr #413208,Not associated with a specific address,,None,"(0.0, 0.0)",Phone,,0.0,0.0,,2012,7,Jul,Wednesday,8,5.129884259259259
